,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Main Venue Category
426,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.65856999999998,-79.38512341104502,Coffee Shop,Food
427,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Somethin' 2 Talk About,43.65839479027969,-79.38533765920816,Middle Eastern Restaurant,Food
428,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Bubble Bath & Spa,43.659049517466144,-79.38534357912432,Spa,Shop & Service
429,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Sansotei Ramen 三草亭,43.65515746756125,-79.38650067479335,Ramen Restaurant,Food
430,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Rolltation,43.654917918573005,-79.3874242454196,Japanese Restaurant,Food
431,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant,Food
432,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Textile Museum of Canada,43.65439630500275,-79.38650010906946,Art Museum,Arts & Entertainment
433,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Vegetarian Haven,43.656016028357094,-79.39275777420029,Vegetarian / Vegan Restaurant,Food
434,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Cafe Plenty,43.65457125894357,-79.38944976536852,Café,Food
435,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Poke Guys,43.65489527525683,-79.38505238381623,Poke Place,Food
436,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.655827103222244,-79.39204216888555,Café,Food
437,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop,Food
438,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel,Travel & Transport
439,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65945605353152,-79.39041123272169,Coffee Shop,Food
440,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Lebanon Express,43.66099058425058,-79.38297576948105,Falafel Restaurant,Food
441,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Hangry Burger,43.660709996948185,-79.38283826775837,Burger Joint,Food
442,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Sambuca Grill,43.656109861046346,-79.3929464472413,Italian Restaurant,Food
443,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Toronto Vegetarian Association,43.655953000000004,-79.392854,Office,Professional & Other Places
444,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Colaba Junction,43.660940000000004,-79.385635,Indian Restaurant,Food
445,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Arctic Bites,43.656085241370754,-79.39291311374251,Ice Cream Shop,Food
446,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,W Burger Bar,43.661331008356335,-79.3835570768382,Burger Joint,Food
447,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,freshii,43.66128623053017,-79.38396405932683,Salad Place,Food
448,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Subway,43.65900641631697,-79.38475954225783,Sandwich Place,Food
449,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Krispy Kreme Doughnut Cafe,43.65577205054815,-79.391993340322,Donut Shop,Food
450,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Midi Bistro,43.65587131386704,-79.39209126452964,French Restaurant,Food
451,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,California Sandwiches,43.66082498934538,-79.38288750546259,Sandwich Place,Food
452,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Subway,43.659467098954465,-79.38824850471555,Sandwich Place,Food
453,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Bed Bath & Beyond,43.659643200000005,-79.38270440000001,Furniture / Home Store,Shop & Service
454,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Light Café 路燈咖啡,43.656070981891645,-79.39302058882893,Café,Food
455,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Omai,43.656006,-79.392494,Japanese Restaurant,Food
456,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Winners,43.6609971311074,-79.3835994601249,Department Store,Shop & Service
457,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop,Food
458,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Est West Cafe,43.65954133608128,-79.39063666861075,Salad Place,Food
459,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Thai Express,43.66163,-79.38734000000001,Thai Restaurant,Food
460,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Upper Deck by Fran's,43.66130448614313,-79.3840381913115,Bar,Nightlife Spot
461,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.659695,-79.388706,Coffee Shop,Food
462,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Tosto,43.661198,-79.386414,Italian Restaurant,Food
463,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Second Cup,43.66072167169125,-79.38630837243235,Coffee Shop,Food
464,Downtown Toronto,Central Bay Street,43.6579524,-79.3873826,Mo'Ramyun,43.656147579200834,-79.39228230349781,Korean Restaurant,Food
465,Downtown Toronto,Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store,Shop & Service
466,Downtown Toronto,Christie,43.669542,-79.4225637,Contra Cafe,43.66910714407298,-79.42610471852032,Café,Food
467,Downtown Toronto,Christie,43.669542,-79.4225637,Starbucks,43.67153,-79.4214,Coffee Shop,Food
468,Downtown Toronto,Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant,Food
469,Downtown Toronto,Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586635,Café,Food
470,Downtown Toronto,Christie,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306476,Diner,Food
471,Downtown Toronto,Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant,Food
472,Downtown Toronto,Christie,43.669542,-79.4225637,Stubbe Chocolates,43.67156577026589,-79.42128899001831,Candy Store,Shop & Service
473,Downtown Toronto,Christie,43.669542,-79.4225637,Faema Caffe,43.6710456734398,-79.41929697990417,Café,Food
474,Downtown Toronto,Christie,43.669542,-79.4225637,Loblaws,43.671657,-79.421364,Grocery Store,Shop & Service
475,Downtown Toronto,Christie,43.669542,-79.4225637,Sobeys Dupont,43.670977,-79.427573,Grocery Store,Shop & Service
476,Downtown Toronto,Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.42049899999999,Baby Store,Shop & Service
477,Downtown Toronto,Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub,Nightlife Spot
478,Downtown Toronto,Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park,Outdoors & Recreation
479,Downtown Toronto,Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.4278049468994,Park,Outdoors & Recreation
480,Downtown Toronto,Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store,Shop & Service
481,Scarborough,Cedarbrae,43.773136,-79.23947609999998,Federick Restaurant,43.77469659057996,-79.24114242818267,Hakka Restaurant,Food
482,Scarborough,Cedarbrae,43.773136,-79.23947609999998,Drupati's Roti & Doubles,43.775222138791534,-79.2416776100103,Caribbean Restaurant,Food
483,Scarborough,Cedarbrae,43.773136,-79.23947609999998,Thai One On,43.77446763641414,-79.24126833717742,Thai Restaurant,Food
484,Scarborough,Cedarbrae,43.773136,-79.23947609999998,Centennial Recreation Centre,43.774593308903405,-79.23649962433034,Athletics & Sports,Outdoors & Recreation
485,Scarborough,Cedarbrae,43.773136,-79.23947609999998,TD Canada Trust,43.774830200000004,-79.24125140000001,Bank,Shop & Service
486,Scarborough,Cedarbrae,43.773136,-79.23947609999998,B&A Bakery,43.774390743891146,-79.24387684648542,Bakery,Food
487,Scarborough,Cedarbrae,43.773136,-79.23947609999998,Petro-Canada,43.774106,-79.24309699999999,Gas Station,Shop & Service
488,Scarborough,Cedarbrae,43.773136,-79.23947609999998,Popeyes Louisiana Kitchen,43.7759298356196,-79.23532833470263,Fried Chicken Joint,Food
489,North York,Hillcrest Village,43.8037622,-79.3634517,Eagle's Nest Golf Club,43.8054548260028,-79.36418592243416,Golf Course,Outdoors & Recreation
490,North York,Hillcrest Village,43.8037622,-79.3634517,AY Jackson Pool,43.804515413699576,-79.36613821581467,Pool,Outdoors & Recreation
491,North York,Hillcrest Village,43.8037622,-79.3634517,Villa Madina,43.801685062273634,-79.36393844569061,Mediterranean Restaurant,Food
492,North York,Hillcrest Village,43.8037622,-79.3634517,Duncan Creek Park,43.80553928816197,-79.36069456944033,Dog Run,Outdoors & Recreation
493,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega,Food
494,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Bagel Plus,43.75539484400372,-79.44068597899691,Restaurant,Food
495,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Best for Bride in Toronto,43.7557891,-79.4378344,Bridal Shop,Shop & Service
496,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant,Food
497,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop,Food
498,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Dairy Queen,43.755679643252385,-79.44016579234159,Ice Cream Shop,Food
499,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Starbucks,43.755796999999994,-79.440471,Coffee Shop,Food
500,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,RBC Royal Bank,43.755697951682755,-79.43818263436917,Bank,Shop & Service
501,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Popeyes Louisiana Kitchen,43.754671343663034,-79.4427400686169,Fried Chicken Joint,Food
502,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Subway,43.75574127534063,-79.44050193032682,Sandwich Place,Food
503,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner,Food
504,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank,Shop & Service
505,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place,Food
506,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257188,Sushi Restaurant,Food
507,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Petro-Canada,43.755112,-79.438838,Gas Station,Shop & Service
508,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Shoppers Drug Mart,43.756239,-79.439599,Pharmacy,Shop & Service
509,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Sheppard Plaza,43.75569512647939,-79.43961347354475,Shopping Mall,Shop & Service
510,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Rogers,43.7556445,-79.44050089999998,Mobile Phone Shop,Shop & Service
511,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Metro,43.75608379050764,-79.43978950381364,Supermarket,Shop & Service
512,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,All In The Cards,43.756161999999996,-79.439348,Gift Shop,Shop & Service
513,North York,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Burnett Park,43.75758512081283,-79.43985525270035,Park,Outdoors & Recreation
514,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Iqbal Kebab & Sweet Centre,43.70592323006134,-79.35152127765923,Indian Restaurant,Food
515,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Costco,43.70705091308799,-79.34809335034059,Warehouse Store,Shop & Service
516,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Fit4Less,43.705689,-79.346018,Gym,Outdoors & Recreation
517,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Bikram Yoga East York,43.705450010069825,-79.35144826217264,Yoga Studio,Outdoors & Recreation
518,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy,Shop & Service
519,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint,Food
520,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Subway,43.70459633629002,-79.34967021023124,Sandwich Place,Food
521,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store,Shop & Service
522,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Hakka Garden,43.70457835126133,-79.34977027417523,Indian Restaurant,Food
523,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Petro-Canada,43.704058,-79.34809399999999,Gas Station,Shop & Service
524,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Tim Hortons,43.705089799999996,-79.3505453,Coffee Shop,Food
525,East York,Thorncliffe Park,43.7053689,-79.34937190000002,A&W,43.706275,-79.34467,Fast Food Restaurant,Food
526,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Pizza Pizza,43.70556429313704,-79.34713894303022,Pizza Place,Food
527,East York,Thorncliffe Park,43.7053689,-79.34937190000002,TD Canada Trust,43.7063562,-79.34564259999999,Bank,Shop & Service
528,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Food Basics,43.70531094557909,-79.34732168914252,Supermarket,Shop & Service
529,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Kandahar Kabab,43.70525,-79.348625,Middle Eastern Restaurant,Food
530,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Cross Fit Quantum,43.70688280775818,-79.35081900071674,Gym / Fitness Center,Outdoors & Recreation
531,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Dollarama,43.705689,-79.346018,Discount Store,Shop & Service
532,East York,Thorncliffe Park,43.7053689,-79.34937190000002,TTC Bus #100 Flemingdon Park,43.706771403379705,-79.34658765792847,Bus Line,Travel & Transport
533,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Swiss Chalet,43.70778604236637,-79.34413242874473,Restaurant,Food
534,East York,Thorncliffe Park,43.7053689,-79.34937190000002,Leaside park,43.70217669622919,-79.35137675914694,Park,Outdoors & Recreation
535,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164552,Plaza,Outdoors & Recreation
536,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Four Seasons Centre for the Performing Arts,43.650591999999996,-79.385806,Concert Hall,Arts & Entertainment
537,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant,Food
538,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,The Keg Steakhouse + Bar - York Street,43.649986593185695,-79.38410336664538,Restaurant,Food
539,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center,Outdoors & Recreation
540,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse,Food
541,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Shangri-La Toronto,43.649129194175025,-79.3865566853963,Hotel,Travel & Transport
542,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood,Outdoors & Recreation
543,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pizzeria Libretto,43.648333546862354,-79.3851105018417,Pizza Place,Food
544,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Soho House Toronto,43.648734306596616,-79.38654117564838,Speakeasy,Nightlife Spot
545,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant,Food
546,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop,Food
547,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Cafe Landwer,43.64875349932059,-79.3853673607289,Café,Food
548,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bosk at Shangri-La,43.64902273676152,-79.38582635521233,Asian Restaurant,Food
549,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop,Food
550,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant,Food
551,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Friendly Stranger - Cannabis Culture Shop,43.65038666611464,-79.38852348995323,Smoke Shop,Shop & Service
552,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Boxcar Social Temperance,43.650557252494046,-79.38195634640063,Bar,Nightlife Spot
553,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Toronto PATH System,43.649903406989786,-79.3830527039004,General Travel,Travel & Transport
554,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Lobby Lounge at the Shangri-La Toronto,43.649154999868536,-79.38654574367817,Lounge,Nightlife Spot
555,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Old City Hall,43.65200880087613,-79.3817442232328,Monument / Landmark,Professional & Other Places
556,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop,Food
557,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Maman,43.64830873804684,-79.38225333898805,Café,Food
558,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar,Food
559,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pi Co.,43.648651,-79.385874,Pizza Place,Food
560,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Sam James Coffee Bar (SJCB),43.64788137014028,-79.3843315283683,Café,Food
561,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Starbucks,43.650751,-79.388047,Coffee Shop,Food
562,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant,Food
563,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Brick Street Bakery,43.648815163161494,-79.38060468610949,Bakery,Food
564,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant,Food
565,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,HotBlack Coffee,43.650364348004864,-79.38866907575726,Coffee Shop,Food
566,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Byblos Toronto,43.64761505417177,-79.3883810317138,Mediterranean Restaurant,Food
567,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place,Food
568,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,The Burger's Priest,43.64864328298093,-79.38753876719666,Fast Food Restaurant,Food
569,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Fune Japanese Restaurant,43.648513655445655,-79.38645657820041,Japanese Restaurant,Food
570,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Canoe,43.64745206618348,-79.38132001815677,Restaurant,Food
571,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Copacabana Grilled Brazilian,43.64833259480477,-79.38815147660709,Brazilian Restaurant,Food
572,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Civello Salon & Spa,43.650019774305804,-79.38940017059696,Salon / Barbershop,Shop & Service
573,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Royal Alexandra Theatre,43.647255,-79.38753,Theater,Arts & Entertainment
574,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse,Food
575,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant,Food
576,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Pumpernickel's Deli,43.64883150054619,-79.38197006345456,Deli / Bodega,Food
577,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Equinox Bay Street,43.648099740348556,-79.37998869411527,Gym,Outdoors & Recreation
578,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Roy Thomson Hall,43.6465886970634,-79.38597899374355,Concert Hall,Arts & Entertainment
579,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,King Taps,43.64847597418299,-79.38205778358744,Gastropub,Food
580,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Freshii,43.649273084327184,-79.38374831204302,Salad Place,Food
581,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place,Food
582,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Topshop,43.65225092432807,-79.3802210071282,Women's Store,Shop & Service
583,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Thai Island,43.64914597811404,-79.38379835292524,Thai Restaurant,Food
584,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Starbucks,43.646731,-79.383951,Coffee Shop,Food
585,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Dineen @CommerceCourt,43.64825054336556,-79.38012728220869,Coffee Shop,Food
586,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore,Shop & Service
587,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Astarté Fresh Yogurt Bar,43.64759591780737,-79.38641938975013,Café,Food
588,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,The Adelaide Hotel Toronto,43.6498312,-79.38016390000001,Hotel,Travel & Transport
589,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant,Food
590,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Leña,43.651722,-79.379205,Latin American Restaurant,Food
591,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Five Guys,43.64879871902221,-79.38168078992041,Burger Joint,Food
592,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,First Canadian Place,43.64848212292913,-79.38244342803955,Building,Professional & Other Places
593,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Loft404 Inspired Gatherings,43.64785142504536,-79.38948982526453,Event Space,Professional & Other Places
594,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Design Exchange,43.64797219581623,-79.38010382588463,Art Gallery,Arts & Entertainment
595,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bymark,43.64721728401801,-79.3812518816638,Restaurant,Food
596,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant,Food
597,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,The Fifth & Terrace,43.649249809335004,-79.38931975675419,Modern European Restaurant,Food
598,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar,Nightlife Spot
599,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym,Outdoors & Recreation
600,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Cardio-Go,43.64701650155176,-79.38814275495331,Gym,Outdoors & Recreation
601,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bardi's Steak House,43.64622,-79.383074,Restaurant,Food
602,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Prairie Girl Bakery,43.64833236397115,-79.38230492443056,Cupcake Shop,Food
603,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Tim Hortons,43.6468622,-79.3825442,Coffee Shop,Food
604,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Momentos,43.64754799198248,-79.38891405541862,Nightclub,Nightlife Spot
605,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Sunset Grill,43.65166162378036,-79.3790751303271,Breakfast Spot,Food
606,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Forno Cultura,43.648532894220665,-79.38253494049306,Bakery,Food
607,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Papyrus,43.648195409549366,-79.3813921854217,Gift Shop,Shop & Service
608,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Soup Nutsy,43.64785759171134,-79.3805328591138,Soup Place,Food
609,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop,Food
610,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,McEwan Foods,43.647160111263965,-79.38104402548048,Deli / Bodega,Food
611,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Starbucks,43.649028319575216,-79.38159290007317,Coffee Shop,Food
612,Downtown Toronto,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Druxy's,43.648015481211395,-79.37990651776451,Deli / Bodega,Food
613,West Toronto,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar,Nightlife Spot
614,West Toronto,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646193,Middle Eastern Restaurant,Food
